,album_id,album_type,album_name,release_date,total_tracks,track_id,track_name,Genre,Language,duration_ms,popularity,is_explicit,artist_id,artist_name,Label
299,69K1zrf6TkXHdYUO8n2qVi,single,Heat Waves,2020-06-29,1,6CDzDgIUqeDY5g8ujExx2f,Heat Waves,"Psychedelic pop[1], R&B[2], pop rock[3]",,238805,85,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,"Wolf Tone, Polydor, Republic"
300,4SRt3uGUROnTFCw41dzHIh,single,Heat Waves (Expansion Pack),2021-03-21,9,1K2RnVhm3eauKnA8PAcPu1,Heat Waves - Slowed,,,262248,74,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
301,4nr6ytQ4OrEralEu4LhIVp,album,Dreamland (+ Bonus Levels),2021-09-09,29,7vZqwaSk4sVcDyZbMcxS8N,Heat Waves (with iann dior),,,175301,68,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
302,2TTQONBs9xOxCD8PQ14Gi9,compilation,Arbeitsmusik Herbst/Winter 2022/2023,2022-10-20,84,3CJZhC38mzhcJKli018fil,Heat Waves,"Psychedelic pop[1], R&B[2], pop rock[3]",,238805,0,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,"Wolf Tone, Polydor, Republic"
303,2JY0g932J9tu2f9KX7GFnv,compilation,Mega Hits Autumn/Fall 2022,2022-10-12,96,6mnuDGSAq3FYQrn8KxNPsn,Heat Waves,"Psychedelic pop[1], R&B[2], pop rock[3]",,238805,1,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,"Wolf Tone, Polydor, Republic"
304,2Ni2vJKQ6KFFnRLLPe5EE0,compilation,Coffee Break,2022-10-09,27,4khsgdHnKFtl2t34g0ckDS,Heat Waves,"Psychedelic pop[1], R&B[2], pop rock[3]",,238805,1,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,"Wolf Tone, Polydor, Republic"
305,2bCbPO5ugkB0KyKJpLAB3s,compilation,Herbststimmung,2022-10-14,48,5jvwBfP3afteHaLNrPrUCN,Heat Waves,"Psychedelic pop[1], R&B[2], pop rock[3]",,238805,1,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,"Wolf Tone, Polydor, Republic"
306,6rMXE5f8YiHip2bFW8lWHw,compilation,Best Viral Tunes,2022-10-18,22,07QeznlGauyNSmomgZxb49,Heat Waves,"Psychedelic pop[1], R&B[2], pop rock[3]",,238805,0,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,"Wolf Tone, Polydor, Republic"
307,6bm8Pe191dp9T0JZFN7vSj,compilation,Viral Şarkılar,2022-10-18,22,4mUiW3rsg9kicTIYwjwSsG,Heat Waves,"Psychedelic pop[1], R&B[2], pop rock[3]",,238805,0,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,"Wolf Tone, Polydor, Republic"
308,1RqaZMdWhyoxuNYJnWa4Fd,compilation,pov: it's 2020,2022-10-19,52,3aHgHY9x68XJ7PWdVgsrS0,Heat Waves,"Psychedelic pop[1], R&B[2], pop rock[3]",,238805,0,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,"Wolf Tone, Polydor, Republic"
309,58Q66K2xnBiyq8fFq0hgYW,compilation,Frühstücksmusik Herbst/Winter 2022/2023,2022-10-20,92,3prMqfGezqX8EFeReMPUIb,Heat Waves,"Psychedelic pop[1], R&B[2], pop rock[3]",,238805,0,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,"Wolf Tone, Polydor, Republic"
310,5nADvjW1bIJ8KoTxA6tbtt,compilation,Обратно в клас - pop,2022-10-07,31,6pWGHtczyTWCbbSp1lba5D,Heat Waves,"Psychedelic pop[1], R&B[2], pop rock[3]",,238805,0,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,"Wolf Tone, Polydor, Republic"
311,3Zg0yN1OnJDk2l92pwJ9yA,compilation,Отново на училище,2022-10-07,34,2KSKJUXSyidfa5iBxrYbvq,Heat Waves,"Psychedelic pop[1], R&B[2], pop rock[3]",,238805,0,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,"Wolf Tone, Polydor, Republic"
312,5DytspFb0BRnjtToyLzU2m,single,Heat Waves (with iann dior),2021-03-25,2,3pXVWgkWybiGchdKGYDgdl,Heat Waves (with iann dior),,,175301,62,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
313,0KTj6k94XZh0c6IEMfxeWV,album,Dreamland (+ Bonus Levels),2020-08-06,18,6A53tLi9vpLhmgaEvzRyip,Heat Waves - Diplo Remix,,,141897,58,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
314,6bKougqSCNbYUEx433cryC,album,Dreamland (+ Bonus Levels),2020-08-11,21,7ANNUohz1A8hrf19BvUeZJ,Heat Waves - Stripped Back,,,194107,55,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
315,57j3jda1XAM1xFdVamdVue,single,Heat Waves (Expansion Pack),2021-02-05,3,6yvdWGtowJa7ffgc1UR5SF,Heat Waves - Oliver Heldens Remix,,,243536,55,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
316,0KTj6k94XZh0c6IEMfxeWV,album,Dreamland (+ Bonus Levels),2020-08-06,18,1GBmQKcza0uFT6g5HjXHcp,Heat Waves - Shakur Ahmad Remix,,,198094,52,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
317,57j3jda1XAM1xFdVamdVue,single,Heat Waves (Expansion Pack),2021-02-05,3,10QfPYzfVK5ghTIModvmcf,Heat Waves - Sonny Fodera Remix,,,191537,53,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
318,4nr6ytQ4OrEralEu4LhIVp,album,Dreamland (+ Bonus Levels),2021-09-09,29,3MfL4cwqxEwxT4BGOMYtDg,Heat Waves - Sonny Fodera Remix,,,191537,48,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
319,4nr6ytQ4OrEralEu4LhIVp,album,Dreamland (+ Bonus Levels),2021-09-09,29,3k2FCI9rzGEvXnjP0BEZzp,Heat Waves - Oliver Heldens Remix,,,243536,48,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
320,6G1eq64l3nmDfGiTx8EJgV,compilation,Summer Cocktail Party,2021-01-22,30,7rZDh00Yae9leGR1AAYoKO,Heat Waves,"Psychedelic pop[1], R&B[2], pop rock[3]",,238805,49,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,"Wolf Tone, Polydor, Republic"
321,4nr6ytQ4OrEralEu4LhIVp,album,Dreamland (+ Bonus Levels),2021-09-09,29,1sC2aPRap0IAPocPJR1Wbr,Heat Waves,"Psychedelic pop[1], R&B[2], pop rock[3]",,238805,40,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,"Wolf Tone, Polydor, Republic"
322,2YA8gtgzLZaum0wOaHZq8T,album,Dreamland (Real Life Edition),2022-08-05,40,2LtlrFEoMArfaWLxUgyPJd,Heat Waves,"Psychedelic pop[1], R&B[2], pop rock[3]",,238805,38,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,"Wolf Tone, Polydor, Republic"
323,10fwTLKc9FcSAcGKKWB0Rd,compilation,Party de Revelion 2022,2022-05-16,65,3LAQ6sWmcabfAOaCVlAznL,Heat Waves,"Psychedelic pop[1], R&B[2], pop rock[3]",,238805,37,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,"Wolf Tone, Polydor, Republic"
324,2nd1bB4sCQHcJTmdbbG30H,single,Heat Waves (Expansion Pack),2021-03-18,4,2HMvyFi31UnyEO9LSaPStX,Heat Waves - Oliver Heldens Remix,,,243536,42,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
325,4nr6ytQ4OrEralEu4LhIVp,album,Dreamland (+ Bonus Levels),2021-09-09,29,5NE2dGyuXJPxw4GI909utY,Heat Waves - Riton Remix,,,160295,35,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
326,4nr6ytQ4OrEralEu4LhIVp,album,Dreamland (+ Bonus Levels),2021-09-09,29,2Jhq4h8hWPNj24VWKbnd5B,Heat Waves - Stripped Back,,,194107,34,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
327,6bKougqSCNbYUEx433cryC,album,Dreamland (+ Bonus Levels),2020-08-11,21,0BHStoRqbogddXgezqumz3,Heat Waves,"Psychedelic pop[1], R&B[2], pop rock[3]",,238805,35,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,"Wolf Tone, Polydor, Republic"
328,2YA8gtgzLZaum0wOaHZq8T,album,Dreamland (Real Life Edition),2022-08-05,40,5w4yHMlW9KL1JHcdjZMAia,Heat Waves - Stripped Back,,,195231,33,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
329,2YA8gtgzLZaum0wOaHZq8T,album,Dreamland (Real Life Edition),2022-08-05,40,4xCZLPpF8UWeWEbvfYWnhB,Heat Waves - Logic1000 Remix,,,238302,41,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
330,2WooPzsMDDI9I2pFQkReah,compilation,Gute Laune - Sommer 2022,2022-06-09,60,0r0wPmusBDrmygvfhp5zUg,Heat Waves,"Psychedelic pop[1], R&B[2], pop rock[3]",,238805,36,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,"Wolf Tone, Polydor, Republic"
331,4SRt3uGUROnTFCw41dzHIh,single,Heat Waves (Expansion Pack),2021-03-21,9,1h2AvjqgWC6hakpbGJUb7Z,Heat Waves,"Psychedelic pop[1], R&B[2], pop rock[3]",,238805,47,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,"Wolf Tone, Polydor, Republic"
332,4SRt3uGUROnTFCw41dzHIh,single,Heat Waves (Expansion Pack),2021-03-21,9,1Xhi9O8CVwAW5R19ylLrMg,Heat Waves - Stripped Back,,,194107,36,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
333,2YA8gtgzLZaum0wOaHZq8T,album,Dreamland (Real Life Edition),2022-08-05,40,5SHoEveDcZ3SUBd7eIlv9v,Heat Waves - Diplo Remix,,,141897,30,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
334,5DytspFb0BRnjtToyLzU2m,single,Heat Waves (with iann dior),2021-03-25,2,3bMoNfaZFxlr8CQO4X05di,Heat Waves,"Psychedelic pop[1], R&B[2], pop rock[3]",,238805,32,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,"Wolf Tone, Polydor, Republic"
335,2YA8gtgzLZaum0wOaHZq8T,album,Dreamland (Real Life Edition),2022-08-05,40,2CEsWDkJQjZyYyZQpxmPVg,Heat Waves (with iann dior),,,175301,31,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
336,7EsB6vnfiS17ANTPakNQ0i,single,Heat Waves (Diplo Remix),2020-08-06,1,2y1P8OJrGavGIWjfph2Y8H,Heat Waves - Diplo Remix,,,141897,28,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
337,2YA8gtgzLZaum0wOaHZq8T,album,Dreamland (Real Life Edition),2022-08-05,40,38wQum2UqNSuuXRcHyuJQ4,Heat Waves - Shakur Ahmad Remix,,,198094,29,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
338,2YA8gtgzLZaum0wOaHZq8T,album,Dreamland (Real Life Edition),2022-08-05,40,1BIyJrLCplbl4S0n6yTWQ8,Heat Waves - Oliver Heldens Remix,,,243536,28,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
339,4nr6ytQ4OrEralEu4LhIVp,album,Dreamland (+ Bonus Levels),2021-09-09,29,1ERaW1Lj7LI5lyUymvsAQ2,Heat Waves - Diplo Remix,,,141897,28,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
340,0AGzRJlQIf0fpmxLLF9PVe,single,Heat Waves (Riton Remix),2021-01-14,1,64FTMWN7w0lOmAQoHkqYLP,Heat Waves - Riton Remix,,,160295,29,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
341,4SRt3uGUROnTFCw41dzHIh,single,Heat Waves (Expansion Pack),2021-03-21,9,7GyQCnXcO9d1IQCqx1KOcJ,Heat Waves - Live,,,302913,33,True,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
342,7LP8x81agRbQmIUtJaINcb,compilation,Mega Hits 2022,2022-05-16,118,1Oi2HvTIVYhABJXak90Dll,Heat Waves,"Psychedelic pop[1], R&B[2], pop rock[3]",,238805,33,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,"Wolf Tone, Polydor, Republic"
343,4nr6ytQ4OrEralEu4LhIVp,album,Dreamland (+ Bonus Levels),2021-09-09,29,1Vu5BSnR0Afau3Vwq7qczo,Heat Waves - Shakur Ahmad Remix,,,198094,27,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
344,32cKAsGrdSwqZsi4OPzbLV,single,Heat Waves (Live),2021-09-09,2,5GLpSt3hooYBfTegZicE39,Heat Waves - Live,,,302913,30,True,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
345,4AoO7qsWfdRoqyOfiYb9gv,compilation,POP INTERNACIONAL 2021 🔥,2021-05-15,50,4etoqVvXXNpnOMzwKCgsFn,Heat Waves,"Psychedelic pop[1], R&B[2], pop rock[3]",,238805,32,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,"Wolf Tone, Polydor, Republic"
346,2yWZRt7NiE5QgrRpqviLx8,single,Heat Waves (Logic1000 Remix),2022-08-01,1,0BzTTI21m2LuYusiy0TOTr,Heat Waves - Logic1000 Remix,,,238302,33,False,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,
347,3cf4iSSKd8ffTncbtKljXw,album,"Honestly, Nevermind",2022-06-17,14,3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),,,218364,91,True,3TVXtAsR1Inumwj472S9r4,Drake,
348,2hicq6IKmDsPxZV7fJablX,album,"Honestly, Nevermind",2022-06-16,14,5LYsEBLHY4PwmK1MRic1mr,Jimmy Cooks (feat. 21 Savage),,,218364,61,False,3TVXtAsR1Inumwj472S9r4,Drake,
349,5SumPSyUmhQ4slt2DudBTV,single,Jimmy Cooks,2022-07-21,1,2RFJknoCDhN60Ogat4SnKN,Jimmy Cooks,"Hip hop, trap",,125406,1,False,5Q6K480QLpPgGAkxozjQmT,Drakei,"Republic, OVO"
350,3okhA6w5uau6ZNhnVpwVww,album,Indigo (Extended),2019-10-04,42,5IgjP7X4th6nMNDh4akUHb,Under The Influence,,,184613,96,True,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,
351,6fCchQ4LnWAVjmoPIot7io,single,Under The Influence,2022-09-06,2,71mHO4fFmS2Xu5XxZbcRND,Under The Influence (Body Language),,,148750,77,True,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,
352,6fCchQ4LnWAVjmoPIot7io,single,Under The Influence,2022-09-06,2,1FwPQVMtOoNMZ2lRyd7FXa,Under The Influence,,,184203,62,True,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,
353,2rICHwivbZlmMnzEDmGNXX,album,Indigo (Extended),2019-10-04,42,4ud5CYIXZekCQSjFCuByXt,Under The Influence,,,184613,62,False,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,
354,4QQWpCEX4BxMXwRQmtkKY6,single,Hold Me Closer,2022-08-26,1,72yP0DUlWPyH8P7IoxskwN,Hold Me Closer,,,202245,89,False,3PhoLpVuITZKcymswpck5b,Elton John,
355,6cZP7F8HkDeMAsCcfCyRWa,single,Hold Me Closer (Joel Corry Remix),2022-10-07,2,5KbhvaeqKIB2bZcJMyfezl,Hold Me Closer - Joel Corry Remix,,,248594,68,False,3PhoLpVuITZKcymswpck5b,Elton John,
356,4y1qhmoZxvSyymJ1wZCtLE,album,The Lockdown Sessions,2021-10-22,18,3lFwSDBCNo3CcN09UppUnm,Hold Me Closer,,,202245,64,False,3PhoLpVuITZKcymswpck5b,Elton John,
357,6cZP7F8HkDeMAsCcfCyRWa,single,Hold Me Closer (Joel Corry Remix),2022-10-07,2,5jQXOC8ShgkFMahTEYPoQq,Hold Me Closer,,,202245,52,False,3PhoLpVuITZKcymswpck5b,Elton John,
358,5xqpkbZzHhsR5KOrAzhWGU,single,Hold Me Closer (Purple Disco Machine Remix),2022-10-21,3,58NJ1O96HRS2oFPu4fpW3U,Hold Me Closer,,,202245,0,False,3PhoLpVuITZKcymswpck5b,Elton John,
359,5xqpkbZzHhsR5KOrAzhWGU,single,Hold Me Closer (Purple Disco Machine Remix),2022-10-21,3,4uNG9ER2pDOayDd1Wq8Cjq,Hold Me Closer - Purple Disco Machine Remix,,,218853,0,False,3PhoLpVuITZKcymswpck5b,Elton John,
360,5xqpkbZzHhsR5KOrAzhWGU,single,Hold Me Closer (Purple Disco Machine Remix),2022-10-21,3,3zbKrkqZyv2TnL8kwv9UjO,Hold Me Closer - Purple Disco Machine Extended Mix,,,354920,0,False,3PhoLpVuITZKcymswpck5b,Elton John,
361,4bOAb70KPrcZBeoxGCf35O,album,The Lockdown Sessions,2021-10-22,18,6FAYE35RgYhYbgjf2qB3sp,Hold Me Closer,,,202245,37,False,3PhoLpVuITZKcymswpck5b,Elton John,
362,5CTNA7y4WYhLcCd8ijsnRr,single,5 Foot 9,2022-05-20,1,6AqwH2Y9FJwhUE2dCSkw1u,5 Foot 9,Country,,189780,80,False,3BEV5FcxOtkQJ7lLRKMh3V,Tyler Hubbard,EMI Nashville
363,5Sb6flBcIYmm5gTGwOVMbn,single,Dancin' In The Country,2022-08-19,6,0gCBXye6loZmGsf3qZxxnA,5 Foot 9,Country,,189780,44,False,3BEV5FcxOtkQJ7lLRKMh3V,Tyler Hubbard,EMI Nashville
364,4622e6y1xQx188iRZDfLuy,compilation,4th of July Cookout,2022-06-08,25,5ioQkSZRKn4U1XDge1nUEt,5 Foot 9,Country,,189780,19,False,3BEV5FcxOtkQJ7lLRKMh3V,Tyler Hubbard,EMI Nashville
365,5cOcIJ0VmP65jq1Sa9PrJF,compilation,Country Barbecue,2022-07-19,50,6XguZv4EFcOot3GTXOTdKO,5 Foot 9,Country,,189780,15,False,3BEV5FcxOtkQJ7lLRKMh3V,Tyler Hubbard,EMI Nashville
366,2lh3RvXn5aPLO9e6WtsVMf,compilation,The Music Event of Summer 2022,2022-08-02,50,1DcezssXqK3EzTfIBDCmhk,5 Foot 9,Country,,189780,7,False,3BEV5FcxOtkQJ7lLRKMh3V,Tyler Hubbard,EMI Nashville
367,0rvWuCar7YL3vYYG2v7Gw9,compilation,Classic Country Hits,2022-08-31,17,5VElhoAa99B3gr03fmcIS1,5 Foot 9,Country,,189780,4,False,3BEV5FcxOtkQJ7lLRKMh3V,Tyler Hubbard,EMI Nashville
368,34di4Kbv3UVx5oub1lvCEa,compilation,Artsy & Colourful,2022-10-12,17,4rMLQycynM5w0fmZregNe7,5 Foot 9,Country,,189780,1,False,3BEV5FcxOtkQJ7lLRKMh3V,Tyler Hubbard,EMI Nashville
369,7dfTBn7wtgKEchVmyipBl1,album,Different Man,2022-09-09,17,1brnLTvarI9D1hLP6z2Ar8,Thank God,,,174560,78,False,3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,
370,6FJxoadUE4JNVwWHghBwnb,album,RENAISSANCE,2022-07-29,16,1xzi1Jcr7mEi9K2RfzLOqS,CUFF IT,,,225388,93,True,6vWDO969PvNqNYHIOW5v0m,Beyoncé,
371,3ctW8o8ABBCNWWkdIvEGgV,album,RENAISSANCE,2022-07-29,16,3IHaiorYWOcr8Kzs85PWF7,CUFF IT,,,225388,68,False,6vWDO969PvNqNYHIOW5v0m,Beyoncé,
372,2eV6DIPDnGl1idcjww6xyX,album,This Is Acting (Deluxe Version),2016-10-21,19,1yvMUkIOTeUNtNWlWRgANS,Unstoppable,,,217746,82,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
373,3qWCIK0fqmaaSTLoqoWsaz,single,Unstoppable (R3HAB Remix),2022-07-08,1,0F3v8p8ZnEGtZDxNcJ5Klq,Unstoppable - R3HAB Remix,,,162352,75,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
374,6Se0Auz6TJwAsSdAgI3QhR,single,Unstoppable (Clarence Clarity Remix),2022-10-21,1,3sW9OEBnSiXDsImhpdTett,Unstoppable - Clarence Clarity Remix,,,227794,0,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
375,1o1ElG9Z0MKQ7IDHhua1fK,single,Unstoppable,2016-01-21,1,4W7uMjg5a9ZqgNZzpY6ekk,Unstoppable,,,217746,51,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
376,0la6BRXH5AvwJ83vZLwkFW,single,Unstoppable (feat. Pusha T & Olodum) [Perfect Isn't Pretty Mix - Ariel Rechtshaid Version],2016-07-13,1,4MimNwTHc0BrlyIX3dXPR3,Unstoppable (feat. Pusha T & Olodum) - Perfect Isn't Pretty Mix - Ariel Rechtshaid Version,,,225640,46,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
377,1NeZ6oYVALUuygJwW5zvve,compilation,Treino Pop 2022,2022-07-22,60,3xeHDE9pyxadq80ETrQvsU,Unstoppable,,,217746,33,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
378,5ORFZrSuaMxzv1rlDrItmo,compilation,Viral Summer Hits 2022,2022-05-26,81,57Zku1KNaAVDJMGNenbhFs,Unstoppable,,,217746,32,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
379,4EaOJiNzRb6tKStrOzvW7P,compilation,Chill sur la plage : Beach ambiance,2022-07-02,42,4DAfk1ESKBFSe8t0iuvO3z,Unstoppable,,,217746,29,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
380,0HCbRJGrvEyYxMTbqJFQOG,compilation,L'été au calme : Chill 2022 hits,2022-07-02,42,3NhNDhBiobGElamF4T9IRG,Unstoppable,,,217746,10,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
381,7yMyVt6UBicleRklmgfyTF,compilation,Summer Songs: Tik Tok Hits,2022-05-26,81,4aGzY3EC6tooYIWHKf4vkD,Unstoppable,,,217746,8,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
382,14Vb2KmuMa4zsEb2gcTwGM,compilation,Internacionais Mais Tocadas,2022-07-22,58,3A8qdaPcwlfnI5LJyQpYGY,Unstoppable,,,217746,20,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
383,44KQvK4sVxwCQGUNgzaH54,album,Chill Tracks,2021-05-08,25,2g2G3kqwlM5ZQbTXktCXOK,Unstoppable,,,180558,11,False,1hP7FHieMakh44E1edH89w,Sia,
384,6dFlSjJamyVX3Um0Joaif3,compilation,Summer Viral Hits 2022,2022-05-26,81,3pFdkc0nvjwBaJwJnBFSXN,Unstoppable,,,217746,14,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
385,6SShC5ACxSUSlTvPbk6A0j,compilation,Summer Songs: 2000s Pop,2022-05-26,49,6oOeqwnxVG3jGz4UTTCvaW,Unstoppable,,,217746,2,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
386,5WkE7UlUr7OTNV5gQODVLn,compilation,Pop para Malhar,2022-07-22,60,4XVMw7DzqQ2oib8zpyHafs,Unstoppable,,,217746,1,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
387,47yDifmxHueiGrosXo976c,compilation,Músicas Pop para Lojas,2022-07-22,60,5XktQGyBJ1xYnKtZHnbwat,Unstoppable,,,217746,19,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
388,1yEWWBdGBl7U8nyivyeId3,compilation,Summer Pop Party Songs,2022-05-26,49,6inQyq0YgqIBWanwSrsZia,Unstoppable,,,217746,0,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
389,3Smu8Aa56GWYkGMggRhmkH,compilation,Vacances détente : Été 2022,2022-07-02,42,3PrzUuGts51yRCcY4moHE8,Unstoppable,,,217746,4,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
390,6Jk2bajjBqVizABmvB5CVo,compilation,Pop Internacional 2022,2022-07-22,58,6P2ljpQSVguIq6J2xxcQB8,Unstoppable,,,217746,10,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
391,5GgLYqIC73uZinP4qElSLP,compilation,Viral Summer Hits,2022-05-26,81,5j5p2Y5KlJu8dwbnWLIqFh,Unstoppable,,,217746,3,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
392,75UkH5p5wLpU5utEcYd9qX,compilation,Happy Summer Songs,2022-05-26,49,3trxV25hwUSklTl1ZBbwvR,Unstoppable,,,217746,8,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
393,4JG23uEycAKdgefr1rFSYp,compilation,Feel Good Summer Songs,2022-05-26,49,4MlUN3nA6PbX60yuXqopPH,Unstoppable,,,217746,1,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
394,0yWv1cO1b570G1B5wXT1up,compilation,Pop Internacional Pra Dançar,2022-07-22,60,3oqPZLG1faNc6JvjlL73zg,Unstoppable,,,217746,2,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
395,5U5FSSLSVstvalAYIRMArl,compilation,Hits Internacionais Virais,2022-07-22,60,2HyG2hPTMgOSa4Cup8azvn,Unstoppable,,,217746,4,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
396,1r3XBu4zfs2tRlbkfMVJvb,compilation,Músicas Pop para Malhar | Academia 2022,2022-07-22,60,09n3xatoUSVkXHsYRG5pGf,Unstoppable,,,217746,7,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
397,4tY8vHR2QnJ5UcrUmJmzcG,compilation,Pop para Trabalhar,2022-07-22,60,4tloWJ0IFcwQSz5zPzo8jB,Unstoppable,,,217746,4,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
398,6ALFPhJCL5AVcm1d5Kcrx1,compilation,Cardio Pop,2022-07-22,60,6OreLaQ9enOmEFylaISBVB,Unstoppable,,,217746,4,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
399,45iq9J0CiZUSEmyO8A1AO9,compilation,O Melhor do Pop Internacional,2022-07-22,60,6KhuGf8TtwIY4PzbeAAXnF,Unstoppable,,,217746,2,False,5WUlDfRSoLAfcVSX1WnrxN,Sia,
400,532HZrT6uAekC4urDonoXa,single,Fall In Love,2022-02-11,4,5gVCfYmQRPy1QJifP8f5gg,Fall In Love,,,232058,79,False,3win9vGIxFfBRag9S63wwf,Bailey Zimmerman,
401,5FGZeAnAbmC0MJD597764o,single,Leave The Light On,2022-10-14,9,4LAQWLTK8aTT0ZMH5C9ELw,Fall In Love,,,232058,56,False,3win9vGIxFfBRag9S63wwf,Bailey Zimmerman,
402,41wEnrrFayiNyfyi8h0vjD,single,Fall In Love (Acoustic),2022-04-12,4,79aj4SR6l5FKOJqy1TdtSv,Fall In Love - Acoustic,,,238676,62,False,3win9vGIxFfBRag9S63wwf,Bailey Zimmerman,
403,7bLUJsXoEiVopKhg1syj2l,single,Where It Ends,2022-08-19,5,7uZIfaiJ5dxXhrOGQrtqzG,Fall In Love,,,232058,54,False,3win9vGIxFfBRag9S63wwf,Bailey Zimmerman,
404,7okh01uYgCUb6VxU5k4CR3,single,Never Leave,2022-09-15,4,74LhjG6EFbowZmJ1WxZa4k,Fall In Love,,,232058,52,False,3win9vGIxFfBRag9S63wwf,Bailey Zimmerman,
405,3FGVmJh569B1lUbREf3v9e,compilation,Good Enough - Easy Pop,2022-10-14,35,08mp5CIILzrapwf3GX9sEH,Fall in Love,,,232058,0,False,3win9vGIxFfBRag9S63wwf,Bailey Zimmerman,
